instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomIsingDWavePegasus_5_dense_6.h5,446,-291.7702,-291.77023,1.0459456e-5,0.053187224,0.005399667
randomIsingDWavePegasus_5_dense_7.h5,447,-274.3446,-274.3446,0.0,0.0549069,0.005551409
randomIsingDWavePegasus_5_dense_8.h5,447,-289.77545,-289.77545,0.0,0.059509753,0.161183829
randomIsingDWavePegasus_5_dense_9.h5,447,-281.95615,-281.95615,0.0,0.052784318,0.004918032
randomIsingDWavePegasus_6_dense_1.h5,678,-444.3125,-444.31253,6.868494e-6,0.057618266,0.010996084
randomIsingDWavePegasus_6_dense_10.h5,678,-411.8934,-411.9536,0.014616011,0.055879195,0.072285452
randomIsingDWavePegasus_6_dense_11.h5,678,-432.9829,-432.99902,0.0037213205,0.05600245,0.01077359
randomIsingDWavePegasus_6_dense_12.h5,678,-450.17227,-450.1723,6.7790884e-6,0.057164275,0.010673852
randomIsingDWavePegasus_6_dense_13.h5,678,-447.10138,-447.10138,0.0,0.05615386,0.010779168
randomIsingDWavePegasus_6_dense_14.h5,678,-417.9594,-417.99622,0.008804912,0.057553288,0.010691876
randomIsingDWavePegasus_6_dense_15.h5,678,-443.19385,-443.20886,0.0033877138,0.056807256,0.011186128
randomIsingDWavePegasus_6_dense_16.h5,678,-443.19598,-443.19598,0.0,0.059951186,0.010149939
randomIsingDWavePegasus_6_dense_17.h5,678,-429.76007,-429.76004,-7.101074e-6,0.056880346,0.009903572
randomIsingDWavePegasus_6_dense_18.h5,678,-429.80392,-429.8039,-7.100349e-6,0.05648725,0.010269101
randomIsingDWavePegasus_6_dense_19.h5,678,-428.90195,-428.90198,7.1152804e-6,0.055981899,0.010062567
randomIsingDWavePegasus_6_dense_2.h5,678,-449.61673,-449.61673,0.0,0.05600067,0.009783611
randomIsingDWavePegasus_6_dense_20.h5,678,-471.2878,-471.2878,0.0,0.056169186,0.009796306
randomIsingDWavePegasus_6_dense_3.h5,678,-436.60876,-436.6147,0.0013559805,0.055778547,0.010684057
randomIsingDWavePegasus_6_dense_4.h5,678,-456.99567,-456.99567,0.0,0.057655921,0.009726248
randomIsingDWavePegasus_6_dense_5.h5,678,-442.8579,-442.85794,6.891054e-6,0.168086718,0.011033549
randomIsingDWavePegasus_6_dense_6.h5,678,-445.22028,-445.22028,0.0,0.054430386,0.010036344
randomIsingDWavePegasus_6_dense_7.h5,678,-450.73785,-450.73788,6.770582e-6,0.056240491,0.009835988
randomIsingDWavePegasus_6_dense_8.h5,678,-438.49243,-438.49246,6.959659e-6,0.055888633,0.009786532
randomIsingDWavePegasus_6_dense_9.h5,678,-439.3535,-439.35345,-6.9460198e-6,0.055608893,0.009823435
randomIsingDWavePegasus_7_dense_1.h5,958,-641.95056,-641.95056,0.0,0.072432798,0.017571312
randomIsingDWavePegasus_7_dense_10.h5,958,-624.27625,-624.2928,0.0026494823,0.073581379,0.018616223
randomIsingDWavePegasus_7_dense_11.h5,958,-639.1992,-639.1992,0.0,0.161294748,0.017756198
randomIsingDWavePegasus_7_dense_12.h5,958,-653.14905,-653.14905,0.0,0.073549835,0.017816711
randomIsingDWavePegasus_7_dense_13.h5,958,-649.2445,-649.2445,0.0,0.071405293,0.017496359
randomIsingDWavePegasus_7_dense_14.h5,958,-625.6537,-625.7176,0.010212883,0.07154693,0.018006854
randomIsingDWavePegasus_7_dense_15.h5,958,-615.4477,-615.4477,0.0,0.071999626,0.017396933
randomIsingDWavePegasus_7_dense_16.h5,958,-638.43445,-638.4407,0.00097512366,0.075510855,0.017419853
randomIsingDWavePegasus_7_dense_17.h5,958,-638.25684,-638.25684,0.0,0.075227573,0.017896908
randomIsingDWavePegasus_7_dense_18.h5,958,-627.63477,-627.7632,0.020456435,0.073685875,0.017655916
randomIsingDWavePegasus_7_dense_19.h5,958,-631.067,-631.1346,0.010705469,0.072797967,0.01777536
randomIsingDWavePegasus_7_dense_2.h5,958,-620.44354,-620.44354,0.0,0.073041126,0.017384933
randomIsingDWavePegasus_7_dense_20.h5,958,-628.02515,-628.0252,9.718584e-6,0.072962602,0.017442837
randomIsingDWavePegasus_7_dense_3.h5,958,-635.7571,-635.76996,0.002025641,0.076061607,0.081764512
randomIsingDWavePegasus_7_dense_4.h5,958,-625.68054,-625.6806,9.755002e-6,0.071859941,0.017939956
randomIsingDWavePegasus_7_dense_5.h5,958,-638.3093,-638.3093,0.0,0.076521832,0.017476778
randomIsingDWavePegasus_7_dense_6.h5,958,-627.80054,-627.80054,0.0,0.073689221,0.01923654
randomIsingDWavePegasus_7_dense_7.h5,958,-659.68445,-659.6845,9.252174e-6,0.074850119,0.017687624
randomIsingDWavePegasus_7_dense_8.h5,958,-636.8168,-636.81616,-9.584423e-5,0.129713825,0.01776047
randomIsingDWavePegasus_7_dense_9.h5,958,-649.83466,-649.83466,0.0,0.074816164,0.017957353
randomIsingDWavePegasus_8_dense_1.h5,1284,-864.3981,-864.4059,0.0009038,0.098920642,0.033551228
randomIsingDWavePegasus_8_dense_10.h5,1284,-856.948,-856.94885,9.9713325e-5,0.098378039,0.031745499
randomIsingDWavePegasus_8_dense_11.h5,1284,-845.25964,-845.30664,0.0055597657,0.135752881,0.031615504
randomIsingDWavePegasus_8_dense_12.h5,1284,-849.98816,-850.0003,0.0014289402,0.098345097,0.032162712
randomIsingDWavePegasus_8_dense_13.h5,1284,-855.8714,-855.8714,0.0,0.096442751,0.031980141
randomIsingDWavePegasus_8_dense_14.h5,1284,-860.9361,-861.3642,0.049700297,0.127575907,0.032085746
randomIsingDWavePegasus_8_dense_15.h5,1284,-850.2363,-850.28906,0.0062019355,0.096819685,0.032289316
randomIsingDWavePegasus_8_dense_16.h5,1284,-823.1105,-823.10944,-0.00012605828,0.098466633,0.100759121
randomIsingDWavePegasus_8_dense_17.h5,1284,-883.8553,-883.8577,0.00027622163,0.098893094,0.031990953
randomIsingDWavePegasus_8_dense_18.h5,1284,-853.46765,-853.5276,0.007022213,0.098256828,0.108303002
randomIsingDWavePegasus_8_dense_19.h5,1284,-851.83716,-851.93195,0.011126193,0.096915476,0.031769802
randomIsingDWavePegasus_8_dense_2.h5,1284,-863.83923,-863.8438,0.00052991486,0.096765629,0.031947528
randomIsingDWavePegasus_8_dense_20.h5,1284,-823.12,-823.22205,0.012396507,0.13867493,0.032095529
randomIsingDWavePegasus_8_dense_3.h5,1284,-834.75024,-834.7759,0.0030708562,0.103386011,0.032036829
randomIsingDWavePegasus_8_dense_4.h5,1284,-840.3678,-840.3886,0.002476591,0.096883777,0.031666086
randomIsingDWavePegasus_8_dense_5.h5,1284,-847.7864,-847.8816,0.011229733,0.100548247,0.032031045
randomIsingDWavePegasus_8_dense_6.h5,1284,-856.48914,-856.54474,0.00649155,0.100248024,0.072083629
randomIsingDWavePegasus_8_dense_7.h5,1284,-830.98047,-830.59625,-0.04625789,0.098009278,0.031903183
randomIsingDWavePegasus_8_dense_8.h5,1284,-844.5227,-844.5661,0.0051382594,0.098475456,0.031795047
randomIsingDWavePegasus_8_dense_9.h5,1284,-844.5744,-844.5839,0.001127358,0.131053378,0.031785893
