instance,num_var,velox_energy,cplex_energy,gap,runtime,load_time
randomQuboDWaveClique_L=140_dense_5.h5,140,-284.7274,-284.7274,0.0,0.037339071,0.017460351
randomQuboDWaveClique_L=140_dense_6.h5,140,-269.77625,-269.77625,0.0,0.147257298,0.023959817
randomQuboDWaveClique_L=140_dense_7.h5,140,-276.38425,-276.38425,0.0,0.034315576,0.014416008
randomQuboDWaveClique_L=140_dense_8.h5,140,-287.8801,-287.8801,0.0,0.036209393,0.01435845
randomQuboDWaveClique_L=140_dense_9.h5,140,-286.52704,-286.52704,0.0,0.037102849,0.018720739
randomQuboDWaveClique_L=160_dense_1.h5,160,-398.33167,-398.33163,-7.66135e-6,0.036818011,0.016609643
randomQuboDWaveClique_L=160_dense_10.h5,160,-369.26053,-369.26053,0.0,0.034994618,0.019798538
randomQuboDWaveClique_L=160_dense_11.h5,160,-378.2954,-378.2954,0.0,0.03711137,0.004074316
randomQuboDWaveClique_L=160_dense_12.h5,160,-363.98898,-363.989,8.384203e-6,0.035551855,0.004826849
randomQuboDWaveClique_L=160_dense_13.h5,160,-327.37,-327.36996,-9.322046e-6,0.036426808,0.004474438
randomQuboDWaveClique_L=160_dense_14.h5,160,-361.0572,-361.04712,-0.0027893316,0.036545321,0.020306873
randomQuboDWaveClique_L=160_dense_15.h5,160,-350.15442,-350.15445,8.715462e-6,0.035124497,0.021167674
randomQuboDWaveClique_L=160_dense_16.h5,160,-341.01495,-341.01495,0.0,0.03543231,0.020508381
randomQuboDWaveClique_L=160_dense_17.h5,160,-357.68506,-357.6851,8.531968e-6,0.035274412,0.012239465
randomQuboDWaveClique_L=160_dense_18.h5,160,-329.5528,-329.55276,-9.260301e-6,0.036347787,0.014614938
randomQuboDWaveClique_L=160_dense_19.h5,160,-330.24268,-330.24265,-9.240956e-6,0.035681232,0.012144242
randomQuboDWaveClique_L=160_dense_2.h5,160,-348.71494,-348.71494,0.0,0.035422084,0.017877081
randomQuboDWaveClique_L=160_dense_20.h5,160,-347.51062,-347.51065,8.781767e-6,0.038931018,0.016073246
randomQuboDWaveClique_L=160_dense_3.h5,160,-368.58154,-368.58154,0.0,0.167062366,0.019487274
randomQuboDWaveClique_L=160_dense_4.h5,160,-375.06235,-375.06235,0.0,0.036437659,0.020833567
randomQuboDWaveClique_L=160_dense_5.h5,160,-316.4933,-316.4933,0.0,0.033807878,0.019521722
randomQuboDWaveClique_L=160_dense_6.h5,160,-366.47742,-366.47745,8.3272735e-6,0.036155831,0.016990416
randomQuboDWaveClique_L=160_dense_7.h5,160,-331.29904,-331.29907,9.211489e-6,0.034333228,0.020307619
randomQuboDWaveClique_L=160_dense_8.h5,160,-368.61786,-368.61783,-8.278921e-6,0.036670055,0.021307562
