instance,num_var,ground_energy,pa_energy,gap,pa_runtime
wishart_planting_N_100_alpha_3.80_inst_3_sparse.h5,100,-191.103,-191.10302734375,-1.4308383432682795e-5,0.240048511
wishart_planting_N_100_alpha_3.80_inst_4_sparse.h5,100,-190.21744,-190.21743774414062,1.1859372019273095e-6,0.194207064
wishart_planting_N_100_alpha_3.80_inst_5_sparse.h5,100,-191.86757,-191.86756896972656,5.369711192560871e-7,0.224994204
wishart_planting_N_100_alpha_3.80_inst_6_sparse.h5,100,-189.70338,-189.703369140625,5.72439721943078e-6,0.187583293
wishart_planting_N_100_alpha_3.80_inst_7_sparse.h5,100,-189.57209,-189.57208251953125,3.945975777802525e-6,0.202884855
wishart_planting_N_100_alpha_3.80_inst_8_sparse.h5,100,-188.87724,-188.87725830078125,-9.68924643834067e-6,0.201813237
wishart_planting_N_100_alpha_3.80_inst_9_sparse.h5,100,-188.83665,-188.8366241455078,1.3691458823897865e-5,0.234049535
wishart_planting_N_100_alpha_3.80_inst_10_sparse.h5,100,-190.11454,-190.11453247070312,3.960400335604638e-6,0.206598671
wishart_planting_N_100_alpha_4.00_inst_1_sparse.h5,100,-199.17939,-199.17938232421875,3.8537025653863325e-6,0.211224268
wishart_planting_N_100_alpha_4.00_inst_2_sparse.h5,100,-198.87913,-198.87913513183594,-2.58037931580868e-6,0.189449865
wishart_planting_N_100_alpha_4.00_inst_3_sparse.h5,100,-200.85555,-200.85552978515625,1.0064369017343777e-5,0.192209672
wishart_planting_N_100_alpha_4.00_inst_4_sparse.h5,100,-200.32368,-200.3236846923828,-2.3424004673481745e-6,0.189566033
wishart_planting_N_100_alpha_4.00_inst_5_sparse.h5,100,-198.61557,-198.61557006835938,-3.441793809580889e-8,0.196103906
wishart_planting_N_100_alpha_4.00_inst_6_sparse.h5,100,-201.51174,-201.51173400878906,2.9731324540656173e-6,0.224159097
wishart_planting_N_100_alpha_4.00_inst_7_sparse.h5,100,-201.23113,-201.23114013671875,-5.037351200390766e-6,0.177485496
wishart_planting_N_100_alpha_4.00_inst_8_sparse.h5,100,-199.59614,-199.59613037109375,4.824194616805952e-6,0.200041731
wishart_planting_N_100_alpha_4.00_inst_9_sparse.h5,100,-198.88344,-198.88343811035156,9.501286003653834e-7,0.206527703
wishart_planting_N_100_alpha_4.00_inst_10_sparse.h5,100,-202.4767,-202.47669982910156,8.440399878424802e-8,0.216528347
wishart_planting_N_100_alpha_4.20_inst_1_sparse.h5,100,-210.22564,-210.22564697265625,-3.3167487331666923e-6,0.224483733
