instance,num_var,density,velox_energy,gap,runtime_velox
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,10000,0.0004,-17886.0,1.1604775,0.104734145
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,10000,0.0004,-17818.0,1.2743795,0.11511853
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,10000,0.0004,-17760.0,1.3771657,0.106543369
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,10000,0.0004,-17770.0,1.2229016,0.118786478
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,10000,0.0004,-17862.0,1.1729556,0.106404407
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,10000,0.0004,-17762.0,1.2563932,0.10650611
tile_planting_2D_L_100_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,10000,0.0004,-17882.0,1.3896549,0.119027756
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,22500,0.00017777777777777779,-27250.0,0.007338911,0.218526588
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,22500,0.00017777777777777779,-26884.0,0.014876525,0.222823369
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,22500,0.00017777777777777779,-26862.0,0.0,0.22065003
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,22500,0.00017777777777777779,-26992.0,0.007409054,0.221082661
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,22500,0.00017777777777777779,-27076.0,0.0,0.212136077
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,22500,0.00017777777777777779,-27104.0,0.02950723,0.215525613
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,22500,0.00017777777777777779,-27086.0,0.02214676,0.222557255
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,22500,0.00017777777777777779,-26902.0,0.0,0.252729251
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,22500,0.00017777777777777779,-26956.0,0.0074189478,0.507743221
tile_planting_2D_L_150_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,22500,0.00017777777777777779,-26844.0,0.0148986885,0.210707342
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,22500,0.00017777777777777779,-39798.0,1.3142234,0.232302993
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,22500,0.00017777777777777779,-40154.0,1.3948234,0.208041134
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,22500,0.00017777777777777779,-39918.0,1.3542233,0.220559707
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,22500,0.00017777777777777779,-40024.0,1.2679461,0.207248727
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,22500,0.00017777777777777779,-39908.0,1.3789353,0.216632588
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,22500,0.00017777777777777779,-39862.0,1.4097744,0.216894712
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,22500,0.00017777777777777779,-39964.0,1.3429446,0.216789311
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,22500,0.00017777777777777779,-39956.0,1.4648582,0.219865056
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,22500,0.00017777777777777779,-40020.0,1.4334269,0.216751516
tile_planting_2D_L_150_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,22500,0.00017777777777777779,-40064.0,1.4318752,0.208688491
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,40000,0.0001,-48064.0,0.008321545,0.356068997
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,40000,0.0001,-47892.0,0.0250501,0.489494704
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,40000,0.0001,-48106.0,0.012470901,0.360684127
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,40000,0.0001,-48154.0,0.016610606,0.375101558
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,40000,0.0001,-48234.0,0.012437811,0.357755258
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,40000,0.0001,-47882.0,0.016704949,0.359148437
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,40000,0.0001,-47976.0,0.012504689,0.360312103
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,40000,0.0001,-47898.0,0.008350383,0.362289729
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,40000,0.0001,-48002.0,0.02499271,0.4833915
tile_planting_2D_L_200_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,40000,0.0001,-48072.0,0.016638935,0.352960379
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,40000,0.0001,-71148.0,1.3669004,0.349729818
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,40000,0.0001,-71166.0,1.3446822,0.354772728
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,40000,0.0001,-70880.0,1.333556,0.368776646
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,40000,0.0001,-70838.0,1.4633467,0.359430796
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,40000,0.0001,-70936.0,1.4120525,0.367614256
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,40000,0.0001,-70978.0,1.4331343,0.487796071
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,40000,0.0001,-70932.0,1.4203519,0.355275782
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,40000,0.0001,-71116.0,1.3893896,0.361104848
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,40000,0.0001,-70788.0,1.3957375,0.358151872
tile_planting_2D_L_200_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,40000,0.0001,-71056.0,1.4097015,0.359968283
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,62500,6.4e-5,-75182.0,0.021277161,0.544681952
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,62500,6.4e-5,-74704.0,0.021413276,0.540443532
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,62500,6.4e-5,-75026.0,0.021321394,0.624084658
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,62500,6.4e-5,-75100.0,0.026624069,0.546587667
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,62500,6.4e-5,-74984.0,0.023999361,0.551929306
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,62500,6.4e-5,-74732.0,0.021405255,0.540130657
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,62500,6.4e-5,-74980.0,0.021334471,0.664174416
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,62500,6.4e-5,-74882.0,0.024032043,0.544243671
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,62500,6.4e-5,-75044.0,0.018652242,0.540854591
tile_planting_2D_L_250_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,62500,6.4e-5,-75062.0,0.02131117,0.539653723
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,62500,6.4e-5,-110980.0,1.4089512,0.657584342
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,62500,6.4e-5,-110844.0,1.394869,0.549054752
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,62500,6.4e-5,-110830.0,1.4529095,0.534287859
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,62500,6.4e-5,-110694.0,1.3756481,0.543161714
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,62500,6.4e-5,-110994.0,1.4175327,0.665026821
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,62500,6.4e-5,-111162.0,1.424163,0.546237516
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,62500,6.4e-5,-111048.0,1.3975954,0.542852899
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,62500,6.4e-5,-110834.0,1.407273,0.537963994
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,62500,6.4e-5,-110796.0,1.4428294,0.671322881
tile_planting_2D_L_250_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,62500,6.4e-5,-110754.0,1.4521382,0.545539403
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_10_sparse.h5,90000,4.4444444444444447e-5,-108198.0,0.024024246,0.77755987
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_1_sparse.h5,90000,4.4444444444444447e-5,-108220.0,0.031407613,0.783395441
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_2_sparse.h5,90000,4.4444444444444447e-5,-108076.0,0.020351904,0.89212383
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_3_sparse.h5,90000,4.4444444444444447e-5,-107920.0,0.02223375,0.775784976
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_4_sparse.h5,90000,4.4444444444444447e-5,-107670.0,0.024142029,0.802617457
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_5_sparse.h5,90000,4.4444444444444447e-5,-108140.0,0.02218853,0.765182276
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_6_sparse.h5,90000,4.4444444444444447e-5,-108080.0,0.031448286,0.762110265
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_7_sparse.h5,90000,4.4444444444444447e-5,-107926.0,0.029641157,0.86238235
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_8_sparse.h5,90000,4.4444444444444447e-5,-108078.0,0.024050914,0.776119282
tile_planting_2D_L_300_p1_0.0_p2_0.2_p3_0.0_inst_9_sparse.h5,90000,4.4444444444444447e-5,-108150.0,0.016640782,0.785223659
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_10_sparse.h5,90000,4.4444444444444447e-5,-159650.0,1.4372321,0.88497271
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_1_sparse.h5,90000,4.4444444444444447e-5,-159674.0,1.4856677,0.769091331
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_2_sparse.h5,90000,4.4444444444444447e-5,-159740.0,1.4230527,0.771356488
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_3_sparse.h5,90000,4.4444444444444447e-5,-159370.0,1.420212,0.862368081
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_4_sparse.h5,90000,4.4444444444444447e-5,-159838.0,1.3820506,0.78382734
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_5_sparse.h5,90000,4.4444444444444447e-5,-159716.0,1.4378633,0.896085774
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_6_sparse.h5,90000,4.4444444444444447e-5,-159584.0,1.4073718,0.77847691
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_7_sparse.h5,90000,4.4444444444444447e-5,-159518.0,1.4335324,0.782231953
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_8_sparse.h5,90000,4.4444444444444447e-5,-159488.0,1.4496336,0.814324084
tile_planting_2D_L_300_p1_0.0_p2_0.8_p3_0.0_inst_9_sparse.h5,90000,4.4444444444444447e-5,-160000.0,1.4171288,0.846772593
